#1
Name	S-1-P 16(1)
	Flags	Flag ID	Data Filename	Sample Name	Sample ID	Sample Type	Cal Point	Level	RT	Ret. Index	Actual Ret. Index	Unit	Area	Height	Std. Conc.	Conc.	%Diff	ISTD Area	ISTD Height	Area Ratio	Height Ratio	Peak Start	Peak End	Tailing F.	S/N	SI	Noise	RRT	Ref. RRT	%Dev RRT	Ref. Mode	Ref 1 m/z	Ref 1 Range	Ref 1 Set Ratio	Ref 1 Actual Ratio	Ref 1 Measured	Ref 1 Conc.	Ref 1 Std Ratio %Diff	Ref 2 m/z	Ref 2 Range	Ref 2 Set Ratio	Ref 2 Actual Ratio	Ref 2 Measured	Ref 2 Conc.	Ref 2 Std Ratio %Diff	Ref 3 m/z	Ref 3 Range	Ref 3 Set Ratio	Ref 3 Actual Ratio	Ref 3 Measured	Ref 3 Conc.	Ref 3 Std Ratio %Diff	Ref 4 m/z	Ref 4 Range	Ref 4 Set Ratio	Ref 4 Actual Ratio	Ref 4 Measured	Ref 4 Conc.	Ref 4 Std Ratio %Diff	Ref 5 m/z	Ref 5 Range	Ref 5 Set Ratio	Ref 5 Actual Ratio	Ref 5 Measured	Ref 5 Conc.	Ref 5 Std Ratio %Diff	Accuracy(%)	RT %Diff	RT Diff	Vial	Tray	Inj Vol	Acquired Date	Acquired By	%RSD (Conc)	%RSD (Area)	Type	ISTD Group	m/z	Concentrations[1]	Concentrations[2]	Concentrations[3]	Concentrations[4]	Concentrations[5]	Concentrations[6]	Concentrations[7]	Concentrations[8]	Concentrations[9]	Concentrations[10]	Concentrations[11]	Concentrations[12]	Concentrations[13]	Concentrations[14]	Concentrations[15]	Concentrations[16]	Concentrations[17]	Concentrations[18]	Concentrations[19]	Concentrations[20]	Concentrations[21]	Concentrations[22]	Concentrations[23]	Concentrations[24]	Concentrations[25]	Concentrations[26]	Concentrations[27]	Concentrations[28]	Concentrations[29]	Concentrations[30]	Concentrations[31]	Concentrations[32]	Concentrations[33]	Concentrations[34]	Concentrations[35]	Concentrations[36]	Concentrations[37]	Concentrations[38]	Concentrations[39]	Concentrations[40]	Concentrations[41]	Concentrations[42]	Concentrations[43]	Concentrations[44]	Concentrations[45]	Concentrations[46]	Concentrations[47]	Concentrations[48]	Concentrations[49]	Concentrations[50]	Concentrations[51]	Concentrations[52]	Concentrations[53]	Concentrations[54]	Concentrations[55]	Concentrations[56]	Concentrations[57]	Concentrations[58]	Concentrations[59]	Concentrations[60]	Concentrations[61]	Concentrations[62]	Concentrations[63]	Concentrations[64]	Event	Band	Slope	Width	Drift	Calc.by	Curve	Zero	Weight	Window/Band	Spiked	Noise From	Noise To	Found RT	Recovery	Mode	Mode ID	Sample Amt.	Dil. Factor	Quant Method	R²	R	Status	Average Conc.	Average Conc. (R1,R2)	ISTD RT Diff	Std RT Diff	ISTD RT	%Conc. Outside Curve	Lib. SI	Lib. RT	Lib. Compound Name	Lib. errRT	CAS #	Formula	Mol. Weight	Comment 1	Comment 2	Lib. CAS #	Lib. Synonym	Lib. Theory MW	Lib. Formula	Lib. Class	Lib. URL	Lib. Comment	Lib. Chromatogram Comment	Lib. Adduct Ion	Lib. Precursor Ion	Lib. SP ID of Precursor Ion	Lib. MS Stage	Lib. Ionization	Lib. Collision Energy	Lib. Instrument	Lib. Data Filename	Lib. Acquired By	Lib. Acquired	Lib. Sample Info	3rd Coeff.	2nd Coeff.	1st Coeff.	Intersection	Lib. Filename	Original Method Filename	Group #	Tailing F(10%)	Width(50%)	Noise Calc. Method	Group Type	Custom Calc. Result 1	Custom Calc. Result 2	Custom Calc. Result 3	Custom Calc. Result 4	Custom Calc. Result 5	Ref 1 S/N	Ref 2 S/N	Ref 3 S/N	Ref 4 S/N	Ref 5 S/N	Ref. Ions	Asymmetry	Data Comment	ISTD Name	RF	RF %RSD (level)	RF Mean (level)	RF SD (level)	Comment	Ref 1 Noise	Ref 2 Noise	Ref 3 Noise	Ref 4 Noise	Ref 5 Noise	ISTD Amount	 +/- ppm	ISTD %Diff (Stds) Area	ISTD %Diff (Controls) Area	Std. Conc. Factor	Correction Factor	Confidence	RF Mean (curve)	RF SD (curve)	RF %RSD (curve)	RF Deviation	Ref STD ID	Ref 1 Result	Ref 2 Result	Ref 3 Result	Ref 4 Result	Ref 5 Result	Ref 1 RRT	Ref 2 RRT	Ref 3 RRT	Ref 4 RRT	Ref 5 RRT
75			2035RAB_0099_A1	2035RAB_0099_A1	2035RAB_0099_A1	Unknown	No		3.816	0.00	0.00	ppm	1769518	539200		0.1707		2390183	871160	0.740	0.619	3.757	4.175	1.708	778.35		692.75	1.117	1.080	3.431	Simply Calculate																																					1.07	0.041	59	1	5.0000	05/03/2021 01:57:11	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.857		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1707	0.1707	0.41		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.443	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.885		S-1-P 17(0)											1.0000				1.000000	1.000000																
76			2035RAB_0100_A1	2035RAB_0100_A1	2035RAB_0100_A1	Unknown	No		3.816	0.00	0.00	ppm	1284061	361877		0.1256		2356018	849929	0.545	0.426	3.757	4.507	1.740	1828.53		197.91	1.117	1.080	3.380	Simply Calculate																																					0.92	0.035	58	1	5.0000	05/03/2021 01:45:29	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.851		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1256	0.1256	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.470	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.941		S-1-P 17(0)											1.0000				1.000000	1.000000																
77			2035RAB_0101_A1	2035RAB_0101_A1	2035RAB_0101_A1	Unknown	No		3.816	0.00	0.00	ppm	1214590	359229		0.1248		2244444	822162	0.541	0.437	3.773	4.316	1.694	1363.12		263.53	1.119	1.080	3.559	Simply Calculate																																					1.28	0.049	47	1	5.0000	04/03/2021 23:36:54	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.865		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1248	0.1248	0.41		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.422	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.844		S-1-P 17(0)											1.0000				1.000000	1.000000																
78			2035RAB_0103_A1	2035RAB_0103_A1	2035RAB_0103_A1	Unknown	No		3.816	0.00	0.00	ppm	1133983	323093		0.1172		2230261	802983	0.508	0.402	3.698	4.376	1.765	1169.57		276.25	1.108	1.080	2.557	Simply Calculate																																					0.66	0.025	18	1	5.0000	04/03/2021 17:57:40	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.841		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1172	0.1172	0.37		3.47	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.569	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.138		S-1-P 17(0)											1.0000				1.000000	1.000000																
79			2035RAB_0104_A1	2035RAB_0104_A1	2035RAB_0104_A1	Unknown	No		3.816	0.00	0.00	ppm	765550	213091		0.0759		2326786	844811	0.329	0.252	3.757	4.256	1.716	866.55		245.91	1.121	1.080	3.737	Simply Calculate																																					1.21	0.046	52	1	5.0000	05/03/2021 00:35:19	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.862		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0759	0.0759	0.42		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.464	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.928		S-1-P 17(0)											1.0000				1.000000	1.000000																
80			2035RAB_0106_A1	2035RAB_0106_A1	2035RAB_0106_A1	Unknown	No		3.816	0.00	0.00	ppm	1570417	452877		0.1631		2219756	805672	0.707	0.562	3.757	4.364	1.686	1145.81		395.25	1.117	1.080	3.439	Simply Calculate																																					0.94	0.036	46	1	5.0000	04/03/2021 23:25:13	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.852		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1631	0.1631	0.41		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.410	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.819		S-1-P 17(0)											1.0000				1.000000	1.000000																
81			2035RAB_0111_A1	2035RAB_0111_A1	2035RAB_0111_A1	Unknown	No		3.816	0.00	0.00	ppm	1960629	591595		0.1958		2308214	835803	0.849	0.708	3.757	4.153	1.744	3735.78		158.36	1.115	1.080	3.220	Simply Calculate																																					1.02	0.039	42	1	5.0000	04/03/2021 22:38:23	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.855		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1958	0.1958	0.40		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.417	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.834		S-1-P 17(0)											1.0000				1.000000	1.000000																
82			2035RAB_0113_A1	2035RAB_0113_A1	2035RAB_0113_A1	Unknown	No		3.816	0.00	0.00	ppm	1404678	420091		0.1484		2182493	774371	0.644	0.542	3.732	4.292	1.845	1323.02		317.52	1.110	1.080	2.804	Simply Calculate																																					0.00	0.000	32	1	5.0000	04/03/2021 20:41:21	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.816		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1484	0.1484	0.38		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.507	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.014		S-1-P 17(0)											1.0000				1.000000	1.000000																
83			2035RAB_0114_A1	2035RAB_0114_A1	2035RAB_0114_A1	Unknown	No		3.816	0.00	0.00	ppm	1083244	321771		0.1306		1911734	679311	0.567	0.474	3.757	4.352	1.770	1200.34		268.07	1.118	1.080	3.501	Simply Calculate																																					0.81	0.031	53	1	5.0000	05/03/2021 00:47:00	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.847		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1306	0.1306	0.41		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.453	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.906		S-1-P 17(0)											1.0000				1.000000	1.000000																
84			2035RAB_0115_A1	2035RAB_0115_A1	2035RAB_0115_A1	Unknown	No		3.816	0.00	0.00	ppm	1347575	376921		0.1293		2403223	872978	0.561	0.432	3.757	4.495	1.698	1620.08		232.66	1.119	1.080	3.576	Simply Calculate																																					1.18	0.045	40	1	5.0000	04/03/2021 22:15:00	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.861		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1293	0.1293	0.41		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.444	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.888		S-1-P 17(0)											1.0000				1.000000	1.000000																
85			2035RAB_0118_A1	2035RAB_0118_A1	2035RAB_0118_A1	Unknown	No		3.816	0.00	0.00	ppm	978411	276225		0.0948		2379457	858729	0.411	0.322	3.757	4.292	1.743	1028.68		268.52	1.116	1.080	3.306	Simply Calculate																																					0.94	0.036	24	1	5.0000	04/03/2021 19:07:47	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.852		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0948	0.0948	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.497	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.993		S-1-P 17(0)											1.0000				1.000000	1.000000																
86			2035RAB_0120_A1	2035RAB_0120_A1	2035RAB_0120_A1	Unknown	No		3.816	0.00	0.00	ppm	1257659	390150		0.1320		2196041	765733	0.573	0.510	3.757	4.153	1.740	1536.04		254.00	1.123	1.080	3.988	Simply Calculate																																					0.76	0.029	29	1	5.0000	04/03/2021 20:06:16	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.845		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1320	0.1320	0.42		3.42	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.429	0.044	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.858		S-1-P 17(0)											1.0000				1.000000	1.000000																
